remap_id,compatibility,parser_surface,compatibility_surface,classification,source_search_key,current_scratchbird_status,final_sblr,sblr_proof_id,route_status,executable_status,refusal_policy,parser_source_guard,test_destination,proof_gate,status,notes
FPR-P1-NONCLUSTER-00032,apache_ignite,SQL_JDBC_ODBC_THIN_CACHE_API,datatype_surface:service,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/apache_ignite/apache_ignite_dialect.cpp#kDatatypeSurfaces:service,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,sblr.noncluster.compatibility_specific_noncluster_control.apache_ignite.datatype_surface_service.d091e25fcf,FSE-P7-PROOF-00870,mapped_to_engine_owned_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00033,apache_ignite,SQL_JDBC_ODBC_THIN_CACHE_API,builtin_function_surface:aggregate,PARSER_REMAP_ONLY,project/src/parsers/compatibility/apache_ignite/apache_ignite_dialect.cpp#kBuiltinSurfaces:aggregate,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.extension_udr_connector_management.apache_ignite.builtin_function_surface_aggregate.23ea92ff14,FSE-P7-PROOF-00848,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00034,apache_ignite,SQL_JDBC_ODBC_THIN_CACHE_API,builtin_function_surface:string,PARSER_REMAP_ONLY,project/src/parsers/compatibility/apache_ignite/apache_ignite_dialect.cpp#kBuiltinSurfaces:string,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.extension_udr_connector_management.apache_ignite.builtin_function_surface_string.24923079f3,FSE-P7-PROOF-00855,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00035,apache_ignite,SQL_JDBC_ODBC_THIN_CACHE_API,builtin_function_surface:datetime,PARSER_REMAP_ONLY,project/src/parsers/compatibility/apache_ignite/apache_ignite_dialect.cpp#kBuiltinSurfaces:datetime,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.extension_udr_connector_management.apache_ignite.builtin_function_surface_datetime.441f3f0966,FSE-P7-PROOF-00851,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00036,apache_ignite,SQL_JDBC_ODBC_THIN_CACHE_API,builtin_function_surface:cache,PARSER_REMAP_ONLY,project/src/parsers/compatibility/apache_ignite/apache_ignite_dialect.cpp#kBuiltinSurfaces:cache,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.extension_udr_connector_management.apache_ignite.builtin_function_surface_cache.b4fe8ac0df,FSE-P7-PROOF-00849,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00037,apache_ignite,SQL_JDBC_ODBC_THIN_CACHE_API,builtin_function_surface:continuous_query,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/apache_ignite/apache_ignite_dialect.cpp#kBuiltinSurfaces:continuous_query,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,sblr.noncluster.extension_udr_connector_management.apache_ignite.builtin_function_surface_continuous_query.44bd6454f8,FSE-P7-PROOF-00850,mapped_to_engine_owned_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00038,apache_ignite,SQL_JDBC_ODBC_THIN_CACHE_API,builtin_function_surface:optimizer,PARSER_REMAP_ONLY,project/src/parsers/compatibility/apache_ignite/apache_ignite_dialect.cpp#kBuiltinSurfaces:optimizer,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.extension_udr_connector_management.apache_ignite.builtin_function_surface_optimizer.af654e3dd8,FSE-P7-PROOF-00852,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00039,apache_ignite,SQL_JDBC_ODBC_THIN_CACHE_API,builtin_function_surface:security,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/apache_ignite/apache_ignite_dialect.cpp#kBuiltinSurfaces:security,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,sblr.noncluster.extension_udr_connector_management.apache_ignite.builtin_function_surface_security.44136ea822,FSE-P7-PROOF-00853,mapped_to_engine_owned_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00040,apache_ignite,SQL_JDBC_ODBC_THIN_CACHE_API,builtin_function_surface:session,PARSER_REMAP_ONLY,project/src/parsers/compatibility/apache_ignite/apache_ignite_dialect.cpp#kBuiltinSurfaces:session,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.extension_udr_connector_management.apache_ignite.builtin_function_surface_session.ca3fdbb535,FSE-P7-PROOF-00854,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00041,apache_ignite,SQL_JDBC_ODBC_THIN_CACHE_API,catalog_overlay_surface:caches,PARSER_REMAP_ONLY,project/src/parsers/compatibility/apache_ignite/apache_ignite_dialect.cpp#kCatalogSurfaces:caches,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.observability_metrics_tracing_events.apache_ignite.catalog_overlay_surface_caches.700bc98042,FSE-P7-PROOF-00857,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00042,apache_ignite,SQL_JDBC_ODBC_THIN_CACHE_API,catalog_overlay_surface:tables,PARSER_REMAP_ONLY,project/src/parsers/compatibility/apache_ignite/apache_ignite_dialect.cpp#kCatalogSurfaces:tables,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.observability_metrics_tracing_events.apache_ignite.catalog_overlay_surface_tables.f3e636fe48,FSE-P7-PROOF-00864,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00043,apache_ignite,SQL_JDBC_ODBC_THIN_CACHE_API,catalog_overlay_surface:indexes,PARSER_REMAP_ONLY,project/src/parsers/compatibility/apache_ignite/apache_ignite_dialect.cpp#kCatalogSurfaces:indexes,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.observability_metrics_tracing_events.apache_ignite.catalog_overlay_surface_indexes.1c15d6fdb3,FSE-P7-PROOF-00858,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00044,apache_ignite,SQL_JDBC_ODBC_THIN_CACHE_API,catalog_overlay_surface:query_views,PARSER_REMAP_ONLY,project/src/parsers/compatibility/apache_ignite/apache_ignite_dialect.cpp#kCatalogSurfaces:query_views,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.observability_metrics_tracing_events.apache_ignite.catalog_overlay_surface_query_views.809630fdfb,FSE-P7-PROOF-00860,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00045,apache_ignite,SQL_JDBC_ODBC_THIN_CACHE_API,catalog_overlay_surface:metrics,PARSER_REMAP_ONLY,project/src/parsers/compatibility/apache_ignite/apache_ignite_dialect.cpp#kCatalogSurfaces:metrics,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.observability_metrics_tracing_events.apache_ignite.catalog_overlay_surface_metrics.e3894c12ab,FSE-P7-PROOF-00859,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00046,apache_ignite,SQL_JDBC_ODBC_THIN_CACHE_API,catalog_overlay_surface:system_views,PARSER_REMAP_ONLY,project/src/parsers/compatibility/apache_ignite/apache_ignite_dialect.cpp#kCatalogSurfaces:system_views,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.observability_metrics_tracing_events.apache_ignite.catalog_overlay_surface_system_views.7c3a79e8a7,FSE-P7-PROOF-00863,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00047,apache_ignite,SQL_JDBC_ODBC_THIN_CACHE_API,catalog_overlay_surface:users,PARSER_REMAP_ONLY,project/src/parsers/compatibility/apache_ignite/apache_ignite_dialect.cpp#kCatalogSurfaces:users,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.observability_metrics_tracing_events.apache_ignite.catalog_overlay_surface_users.696822debf,FSE-P7-PROOF-00865,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
