compatibility,parser_surface,compatibility_surface,current_scratchbird_status,classification,downstream_owner,test_destination,source_search_key
cassandra,CQL_NATIVE_PROTOCOL,cassandra.batch.begin,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/cassandra/cassandra_dialect.cpp#kPatterns:cassandra.batch.begin
cassandra,CQL_NATIVE_PROTOCOL,cassandra.batch.apply,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/cassandra/cassandra_dialect.cpp#kPatterns:cassandra.batch.apply
cassandra,CQL_NATIVE_PROTOCOL,cassandra.ddl.create_table,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/cassandra/cassandra_dialect.cpp#kPatterns:cassandra.ddl.create_table
cassandra,CQL_NATIVE_PROTOCOL,cassandra.ddl.alter_table,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/cassandra/cassandra_dialect.cpp#kPatterns:cassandra.ddl.alter_table
cassandra,CQL_NATIVE_PROTOCOL,cassandra.ddl.drop_table,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/cassandra/cassandra_dialect.cpp#kPatterns:cassandra.ddl.drop_table
cassandra,CQL_NATIVE_PROTOCOL,cassandra.ddl.truncate,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/cassandra/cassandra_dialect.cpp#kPatterns:cassandra.ddl.truncate
cassandra,CQL_NATIVE_PROTOCOL,cassandra.session.use_keyspace,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/cassandra/cassandra_dialect.cpp#kPatterns:cassandra.session.use_keyspace
cassandra,CQL_NATIVE_PROTOCOL,datatype_surface:collection,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/cassandra/cassandra_dialect.cpp#kDatatypeSurfaces:collection
cassandra,CQL_NATIVE_PROTOCOL,datatype_surface:tuple,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/cassandra/cassandra_dialect.cpp#kDatatypeSurfaces:tuple
cassandra,CQL_NATIVE_PROTOCOL,datatype_surface:user_defined_type,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/cassandra/cassandra_dialect.cpp#kDatatypeSurfaces:user_defined_type
cassandra,CQL_NATIVE_PROTOCOL,datatype_surface:vector,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/cassandra/cassandra_dialect.cpp#kDatatypeSurfaces:vector
cassandra,CQL_NATIVE_PROTOCOL,builtin_function_surface:aggregate,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/cassandra/cassandra_dialect.cpp#kBuiltinSurfaces:aggregate
cassandra,CQL_NATIVE_PROTOCOL,builtin_function_surface:collection,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/cassandra/cassandra_dialect.cpp#kBuiltinSurfaces:collection
cassandra,CQL_NATIVE_PROTOCOL,builtin_function_surface:token,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/cassandra/cassandra_dialect.cpp#kBuiltinSurfaces:token
cassandra,CQL_NATIVE_PROTOCOL,builtin_function_surface:uuid,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/cassandra/cassandra_dialect.cpp#kBuiltinSurfaces:uuid
cassandra,CQL_NATIVE_PROTOCOL,builtin_function_surface:conversion,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/cassandra/cassandra_dialect.cpp#kBuiltinSurfaces:conversion
cassandra,CQL_NATIVE_PROTOCOL,builtin_function_surface:json,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/cassandra/cassandra_dialect.cpp#kBuiltinSurfaces:json
cassandra,CQL_NATIVE_PROTOCOL,builtin_function_surface:security,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/cassandra/cassandra_dialect.cpp#kBuiltinSurfaces:security
cassandra,CQL_NATIVE_PROTOCOL,builtin_function_surface:ttl,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/cassandra/cassandra_dialect.cpp#kBuiltinSurfaces:ttl
cassandra,CQL_NATIVE_PROTOCOL,builtin_function_surface:blob,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/cassandra/cassandra_dialect.cpp#kBuiltinSurfaces:blob
cassandra,CQL_NATIVE_PROTOCOL,builtin_function_surface:vector,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/cassandra/cassandra_dialect.cpp#kBuiltinSurfaces:vector
cassandra,CQL_NATIVE_PROTOCOL,catalog_overlay_surface:system_schema,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/cassandra/cassandra_dialect.cpp#kCatalogSurfaces:system_schema
cassandra,CQL_NATIVE_PROTOCOL,catalog_overlay_surface:system_auth,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/cassandra/cassandra_dialect.cpp#kCatalogSurfaces:system_auth
cassandra,CQL_NATIVE_PROTOCOL,catalog_overlay_surface:system_distributed,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/cassandra/cassandra_dialect.cpp#kCatalogSurfaces:system_distributed
cassandra,CQL_NATIVE_PROTOCOL,catalog_overlay_surface:keyspace_metadata,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/cassandra/cassandra_dialect.cpp#kCatalogSurfaces:keyspace_metadata
cassandra,CQL_NATIVE_PROTOCOL,catalog_overlay_surface:table_metadata,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/cassandra/cassandra_dialect.cpp#kCatalogSurfaces:table_metadata
cassandra,CQL_NATIVE_PROTOCOL,catalog_overlay_surface:type_metadata,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/cassandra/cassandra_dialect.cpp#kCatalogSurfaces:type_metadata
cassandra,CQL_NATIVE_PROTOCOL,catalog_overlay_surface:role_metadata,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/cassandra/cassandra_dialect.cpp#kCatalogSurfaces:role_metadata
cassandra,CQL_NATIVE_PROTOCOL,catalog_overlay_surface:tracing,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/cassandra/cassandra_dialect.cpp#kCatalogSurfaces:tracing
cassandra,CQL_NATIVE_PROTOCOL,catalog_overlay_surface:token_ring,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/cassandra/cassandra_dialect.cpp#kCatalogSurfaces:token_ring
cassandra,CQL_NATIVE_PROTOCOL,diagnostic_surface:parse,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/cassandra/cassandra_dialect.cpp#kDiagnosticSurfaces:parse
cassandra,CQL_NATIVE_PROTOCOL,diagnostic_surface:udr,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/cassandra/cassandra_dialect.cpp#kDiagnosticSurfaces:udr
cassandra,CQL_NATIVE_PROTOCOL,diagnostic_surface:catalog,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/cassandra/cassandra_dialect.cpp#kDiagnosticSurfaces:catalog
cassandra,CQL_NATIVE_PROTOCOL,diagnostic_surface:session,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/cassandra/cassandra_dialect.cpp#kDiagnosticSurfaces:session
cassandra,CQL_NATIVE_PROTOCOL,diagnostic_surface:transaction,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/cassandra/cassandra_dialect.cpp#kDiagnosticSurfaces:transaction
clickhouse,SQL_HTTP_NATIVE,clickhouse.security.create_user,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/clickhouse/clickhouse_dialect.cpp#kPatterns:clickhouse.security.create_user
clickhouse,SQL_HTTP_NATIVE,clickhouse.security.alter_user,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/clickhouse/clickhouse_dialect.cpp#kPatterns:clickhouse.security.alter_user
clickhouse,SQL_HTTP_NATIVE,clickhouse.security.drop_user,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/clickhouse/clickhouse_dialect.cpp#kPatterns:clickhouse.security.drop_user
clickhouse,SQL_HTTP_NATIVE,clickhouse.security.create_role,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/clickhouse/clickhouse_dialect.cpp#kPatterns:clickhouse.security.create_role
clickhouse,SQL_HTTP_NATIVE,clickhouse.security.create_row_policy,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/clickhouse/clickhouse_dialect.cpp#kPatterns:clickhouse.security.create_row_policy
clickhouse,SQL_HTTP_NATIVE,clickhouse.security.create_quota,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/clickhouse/clickhouse_dialect.cpp#kPatterns:clickhouse.security.create_quota
clickhouse,SQL_HTTP_NATIVE,clickhouse.security.create_settings_profile,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/clickhouse/clickhouse_dialect.cpp#kPatterns:clickhouse.security.create_settings_profile
clickhouse,SQL_HTTP_NATIVE,clickhouse.security.grant,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/clickhouse/clickhouse_dialect.cpp#kPatterns:clickhouse.security.grant
clickhouse,SQL_HTTP_NATIVE,clickhouse.security.revoke,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/clickhouse/clickhouse_dialect.cpp#kPatterns:clickhouse.security.revoke
clickhouse,SQL_HTTP_NATIVE,clickhouse.routine.create_function,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/clickhouse/clickhouse_dialect.cpp#kPatterns:clickhouse.routine.create_function
clickhouse,SQL_HTTP_NATIVE,clickhouse.maintenance.optimize,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/clickhouse/clickhouse_dialect.cpp#kPatterns:clickhouse.maintenance.optimize
clickhouse,SQL_HTTP_NATIVE,clickhouse.maintenance.check_table,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/clickhouse/clickhouse_dialect.cpp#kPatterns:clickhouse.maintenance.check_table
clickhouse,SQL_HTTP_NATIVE,clickhouse.ddl.exchange,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/clickhouse/clickhouse_dialect.cpp#kPatterns:clickhouse.ddl.exchange
clickhouse,SQL_HTTP_NATIVE,clickhouse.ddl.rename,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/clickhouse/clickhouse_dialect.cpp#kPatterns:clickhouse.ddl.rename
clickhouse,SQL_HTTP_NATIVE,clickhouse.ddl.truncate,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/clickhouse/clickhouse_dialect.cpp#kPatterns:clickhouse.ddl.truncate
clickhouse,SQL_HTTP_NATIVE,clickhouse.optimizer.explain,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/clickhouse/clickhouse_dialect.cpp#kPatterns:clickhouse.optimizer.explain
clickhouse,SQL_HTTP_NATIVE,clickhouse.catalog_overlay.describe,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/clickhouse/clickhouse_dialect.cpp#kPatterns:clickhouse.catalog_overlay.describe
clickhouse,SQL_HTTP_NATIVE,clickhouse.catalog_overlay.desc,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/clickhouse/clickhouse_dialect.cpp#kPatterns:clickhouse.catalog_overlay.desc
