compatibility,compatibility_surface,normalized_command,parser_route,sblr_route,refusal_policy
apache_ignite,apache_ignite.admin.control_script,cluster.admin.refuse_reference_shell_control,source_search_key=project/src/parsers/compatibility/apache_ignite/apache_ignite_dialect.cpp#kPatterns:apache_ignite.admin.control_script;intake_id=FSC-INTAKE-COMPATIBILITY-0001;source_family=cluster_topology_or_control;compatibility_parser_isolation=own_surface_only,sblr.cluster.control.v3:cluster.admin.refuse_reference_shell_control,exact_pre_provider_refusal_no_provider_call
mysql,mysql.replication.reset_binary_logs,cluster.replication.consume_cluster_event,source_search_key=project/src/parsers/compatibility/mysql/mysql_dialect.cpp#kPatterns:mysql.replication.reset_binary_logs;intake_id=FSC-INTAKE-COMPATIBILITY-0059;source_family=replication_control;compatibility_parser_isolation=own_surface_only,sblr.replication.consumer.v3:cluster.replication.consume_cluster_event,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
mysql,catalog_overlay_surface:replication_status,cluster.replication.consume_cluster_event,source_search_key=project/src/parsers/compatibility/mysql/mysql_dialect.cpp#kCatalogSurfaces:replication_status;intake_id=FSC-INTAKE-COMPATIBILITY-0060;source_family=replication_control;compatibility_parser_isolation=own_surface_only,sblr.replication.consumer.v3:cluster.replication.consume_cluster_event,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
mysql,diagnostic_surface:replication,cluster.metrics.snapshot,source_search_key=project/src/parsers/compatibility/mysql/mysql_dialect.cpp#kDiagnosticSurfaces:replication;intake_id=FSC-INTAKE-COMPATIBILITY-0061;source_family=replication_control;compatibility_parser_isolation=own_surface_only,sblr.cluster.report.v3:cluster.metrics.snapshot,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
neo4j,neo4j.admin.show_servers,cluster.admin.inspect_status,source_search_key=project/src/parsers/compatibility/neo4j/neo4j_dialect.cpp#kPatterns:neo4j.admin.show_servers;intake_id=FSC-INTAKE-COMPATIBILITY-0062;source_family=cluster_topology_or_control;compatibility_parser_isolation=own_surface_only,sblr.cluster.report.v3:cluster.admin.inspect_status,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
neo4j,neo4j.admin.enable_server,cluster.job.start_controlled,source_search_key=project/src/parsers/compatibility/neo4j/neo4j_dialect.cpp#kPatterns:neo4j.admin.enable_server;intake_id=FSC-INTAKE-COMPATIBILITY-0063;source_family=cluster_topology_or_control;compatibility_parser_isolation=own_surface_only,sblr.cluster.control.v3:cluster.job.start_controlled,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
neo4j,neo4j.admin.reallocate_databases,cluster.job.start_controlled,source_search_key=project/src/parsers/compatibility/neo4j/neo4j_dialect.cpp#kPatterns:neo4j.admin.reallocate_databases;intake_id=FSC-INTAKE-COMPATIBILITY-0064;source_family=cluster_topology_or_control;compatibility_parser_isolation=own_surface_only,sblr.cluster.control.v3:cluster.job.start_controlled,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
opensearch,opensearch.admin.cluster_health,cluster.admin.inspect_status,source_search_key=project/src/parsers/compatibility/opensearch/opensearch_dialect.cpp#kPatterns:opensearch.admin.cluster_health;intake_id=FSC-INTAKE-COMPATIBILITY-0065;source_family=cluster_topology_or_control;compatibility_parser_isolation=own_surface_only,sblr.cluster.report.v3:cluster.admin.inspect_status,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
opensearch,opensearch.admin.cluster_update,cluster.job.start_controlled,source_search_key=project/src/parsers/compatibility/opensearch/opensearch_dialect.cpp#kPatterns:opensearch.admin.cluster_update;intake_id=FSC-INTAKE-COMPATIBILITY-0066;source_family=cluster_topology_or_control;compatibility_parser_isolation=own_surface_only,sblr.cluster.control.v3:cluster.job.start_controlled,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
opensearch,opensearch.admin.nodes,cluster.node.admit_member,source_search_key=project/src/parsers/compatibility/opensearch/opensearch_dialect.cpp#kPatterns:opensearch.admin.nodes;intake_id=FSC-INTAKE-COMPATIBILITY-0067;source_family=cluster_topology_or_control;compatibility_parser_isolation=own_surface_only,sblr.cluster.control.v3:cluster.node.admit_member,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
opensearch,opensearch_sql_ppl.cluster.get,cluster.admin.inspect_status,source_search_key=project/src/parsers/compatibility/opensearch_sql_ppl/opensearch_sql_ppl_dialect.cpp#kPatterns:opensearch_sql_ppl.cluster.get;intake_id=FSC-INTAKE-COMPATIBILITY-0068;source_family=cluster_topology_or_control;compatibility_parser_isolation=own_surface_only,sblr.cluster.report.v3:cluster.admin.inspect_status,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
opensearch,opensearch_sql_ppl.cluster.post,cluster.job.start_controlled,source_search_key=project/src/parsers/compatibility/opensearch_sql_ppl/opensearch_sql_ppl_dialect.cpp#kPatterns:opensearch_sql_ppl.cluster.post;intake_id=FSC-INTAKE-COMPATIBILITY-0069;source_family=cluster_topology_or_control;compatibility_parser_isolation=own_surface_only,sblr.cluster.control.v3:cluster.job.start_controlled,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
opensearch,builtin_function_surface:rest_dsl,cluster.job.start_controlled,source_search_key=project/src/parsers/compatibility/opensearch_sql_ppl/opensearch_sql_ppl_dialect.cpp#kBuiltinSurfaces:rest_dsl;intake_id=FSC-INTAKE-COMPATIBILITY-0070;source_family=cluster_topology_or_control;compatibility_parser_isolation=own_surface_only,sblr.cluster.control.v3:cluster.job.start_controlled,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
opensearch,catalog_overlay_surface:stats,cluster.admin.inspect_status,source_search_key=project/src/parsers/compatibility/opensearch_sql_ppl/opensearch_sql_ppl_dialect.cpp#kCatalogSurfaces:stats;intake_id=FSC-INTAKE-COMPATIBILITY-0071;source_family=cluster_topology_or_control;compatibility_parser_isolation=own_surface_only,sblr.cluster.report.v3:cluster.admin.inspect_status,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
postgresql,postgresql.replication.publication.create,cluster.replication.consume_cluster_event,source_search_key=project/src/parsers/compatibility/postgresql/postgresql_dialect.cpp#kPatterns:postgresql.replication.publication.create;intake_id=FSC-INTAKE-COMPATIBILITY-0072;source_family=replication_control;compatibility_parser_isolation=own_surface_only,sblr.replication.consumer.v3:cluster.replication.consume_cluster_event,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
postgresql,postgresql.replication.subscription.create,cluster.replication.consume_cluster_event,source_search_key=project/src/parsers/compatibility/postgresql/postgresql_dialect.cpp#kPatterns:postgresql.replication.subscription.create;intake_id=FSC-INTAKE-COMPATIBILITY-0073;source_family=replication_control;compatibility_parser_isolation=own_surface_only,sblr.replication.consumer.v3:cluster.replication.consume_cluster_event,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
postgresql,postgresql.replication.subscription.alter,cluster.replication.consume_cluster_event,source_search_key=project/src/parsers/compatibility/postgresql/postgresql_dialect.cpp#kPatterns:postgresql.replication.subscription.alter;intake_id=FSC-INTAKE-COMPATIBILITY-0074;source_family=replication_control;compatibility_parser_isolation=own_surface_only,sblr.replication.consumer.v3:cluster.replication.consume_cluster_event,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
postgresql,postgresql.replication.subscription.drop,cluster.replication.consume_cluster_event,source_search_key=project/src/parsers/compatibility/postgresql/postgresql_dialect.cpp#kPatterns:postgresql.replication.subscription.drop;intake_id=FSC-INTAKE-COMPATIBILITY-0075;source_family=replication_control;compatibility_parser_isolation=own_surface_only,sblr.replication.consumer.v3:cluster.replication.consume_cluster_event,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
postgresql,postgresql.maintenance.cluster,cluster.admin.run_maintenance,source_search_key=project/src/parsers/compatibility/postgresql/postgresql_dialect.cpp#kPatterns:postgresql.maintenance.cluster;intake_id=FSC-INTAKE-COMPATIBILITY-0076;source_family=cluster_topology_or_control;compatibility_parser_isolation=own_surface_only,sblr.cluster.control.v3:cluster.admin.run_maintenance,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
postgresql,catalog_overlay_surface:replication,cluster.replication.consume_cluster_event,source_search_key=project/src/parsers/compatibility/postgresql/postgresql_dialect.cpp#kCatalogSurfaces:replication;intake_id=FSC-INTAKE-COMPATIBILITY-0077;source_family=replication_control;compatibility_parser_isolation=own_surface_only,sblr.replication.consumer.v3:cluster.replication.consume_cluster_event,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
postgresql,diagnostic_surface:replication,cluster.metrics.snapshot,source_search_key=project/src/parsers/compatibility/postgresql/postgresql_dialect.cpp#kDiagnosticSurfaces:replication;intake_id=FSC-INTAKE-COMPATIBILITY-0078;source_family=replication_control;compatibility_parser_isolation=own_surface_only,sblr.cluster.report.v3:cluster.metrics.snapshot,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
redis,redis.cluster.command,cluster.job.start_controlled,source_search_key=project/src/parsers/compatibility/redis/redis_dialect.cpp#kPatterns:redis.cluster.command;intake_id=FSC-INTAKE-COMPATIBILITY-0079;source_family=cluster_topology_or_control;compatibility_parser_isolation=own_surface_only,sblr.cluster.control.v3:cluster.job.start_controlled,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
redis,redis.replication.replicaof,cluster.replication.consume_cluster_event,source_search_key=project/src/parsers/compatibility/redis/redis_dialect.cpp#kPatterns:redis.replication.replicaof;intake_id=FSC-INTAKE-COMPATIBILITY-0080;source_family=replication_control;compatibility_parser_isolation=own_surface_only,sblr.replication.consumer.v3:cluster.replication.consume_cluster_event,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
redis,redis.replication.slaveof,cluster.replication.consume_cluster_event,source_search_key=project/src/parsers/compatibility/redis/redis_dialect.cpp#kPatterns:redis.replication.slaveof;intake_id=FSC-INTAKE-COMPATIBILITY-0081;source_family=replication_control;compatibility_parser_isolation=own_surface_only,sblr.replication.consumer.v3:cluster.replication.consume_cluster_event,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
redis,catalog_overlay_surface:cluster,cluster.job.start_controlled,source_search_key=project/src/parsers/compatibility/redis/redis_dialect.cpp#kCatalogSurfaces:cluster;intake_id=FSC-INTAKE-COMPATIBILITY-0082;source_family=cluster_topology_or_control;compatibility_parser_isolation=own_surface_only,sblr.cluster.control.v3:cluster.job.start_controlled,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
tidb,tidb.placement.split_table,cluster.security.validate_policy_version,source_search_key=project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.placement.split_table;intake_id=FSC-INTAKE-COMPATIBILITY-0083;source_family=placement_policy;compatibility_parser_isolation=own_surface_only,required_new:sblr.cluster.security.v1:cluster.security.validate_policy_version,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
tidb,tidb.placement.policy.create,cluster.security.validate_policy_version,source_search_key=project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.placement.policy.create;intake_id=FSC-INTAKE-COMPATIBILITY-0084;source_family=placement_policy;compatibility_parser_isolation=own_surface_only,required_new:sblr.cluster.security.v1:cluster.security.validate_policy_version,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
tidb,tidb.placement.policy.alter,cluster.security.validate_policy_version,source_search_key=project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.placement.policy.alter;intake_id=FSC-INTAKE-COMPATIBILITY-0085;source_family=placement_policy;compatibility_parser_isolation=own_surface_only,required_new:sblr.cluster.security.v1:cluster.security.validate_policy_version,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
