refusal_id,declared_row_id,declared_row_ordinal,compatibility,parser_package,refusal_surface,classification,source_search_key,anchor_family,old_reason,implementation_route,final_reason,message_vector,diagnostic_code,runtime_disposition,final_sblr,provider_policy,parser_authority_policy,compatibility_authority_policy,mga_authority_policy,sample_input_or_source_anchor,test_destination,proof_kind,status,notes
FPR-P4-REFUSAL-00105,FPR-P3-DECLARED-00583,583,firebird,project/src/parsers/compatibility/firebird,firebird.isql.input_data_block,EXTERNAL_AUTHORITY,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyIsqlOperation:firebird.isql.input_data_block,ClassifyIsqlOperation,isql_operation;classifier=ClassifyIsqlOperation,isql_operation;classifier=ClassifyIsqlOperation,external_files_connectors_tools_or_provider_authority_require_trusted_engine_operator_boundary_fail_closed,FIREBIRD.ISQL.EMULATION_ROUTE,FIREBIRD.ISQL.EMULATION_ROUTE,fail_closed_external_authority,sblr.external.firebird.firebird_isql_input_data_block.3fe88f7fd6,no_local_or_provider_execution_without_trusted_engine_admission,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyIsqlOperation:firebird.isql.input_data_block,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,source_anchor_message_vector,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00106,FPR-P3-DECLARED-00584,584,firebird,project/src/parsers/compatibility/firebird,firebird.isql.connect,EXTERNAL_AUTHORITY,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyIsqlOperation:firebird.isql.connect,ClassifyIsqlOperation,isql_operation;classifier=ClassifyIsqlOperation,isql_operation;classifier=ClassifyIsqlOperation,external_files_connectors_tools_or_provider_authority_require_trusted_engine_operator_boundary_fail_closed,FIREBIRD.ISQL.EMULATION_ROUTE,FIREBIRD.ISQL.EMULATION_ROUTE,fail_closed_external_authority,sblr.external.firebird.firebird_isql_connect.8d19f9cb12,no_local_or_provider_execution_without_trusted_engine_admission,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyIsqlOperation:firebird.isql.connect,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,source_anchor_message_vector,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00107,FPR-P3-DECLARED-00585,585,firebird,project/src/parsers/compatibility/firebird,firebird.isql.disconnect,EXTERNAL_AUTHORITY,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyIsqlOperation:firebird.isql.disconnect,ClassifyIsqlOperation,isql_operation;classifier=ClassifyIsqlOperation,isql_operation;classifier=ClassifyIsqlOperation,external_files_connectors_tools_or_provider_authority_require_trusted_engine_operator_boundary_fail_closed,FIREBIRD.ISQL.EMULATION_ROUTE,FIREBIRD.ISQL.EMULATION_ROUTE,fail_closed_external_authority,sblr.external.firebird.firebird_isql_disconnect.3b9dc8a8fe,no_local_or_provider_execution_without_trusted_engine_admission,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyIsqlOperation:firebird.isql.disconnect,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,source_anchor_message_vector,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00108,FPR-P3-DECLARED-00586,586,firebird,project/src/parsers/compatibility/firebird,firebird.isql.set,EXTERNAL_AUTHORITY,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyIsqlOperation:firebird.isql.set,ClassifyIsqlOperation,isql_operation;classifier=ClassifyIsqlOperation,isql_operation;classifier=ClassifyIsqlOperation,external_files_connectors_tools_or_provider_authority_require_trusted_engine_operator_boundary_fail_closed,FIREBIRD.ISQL.EMULATION_ROUTE,FIREBIRD.ISQL.EMULATION_ROUTE,fail_closed_external_authority,sblr.external.firebird.firebird_isql_set.407c624a12,no_local_or_provider_execution_without_trusted_engine_admission,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyIsqlOperation:firebird.isql.set,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,source_anchor_message_vector,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00109,FPR-P3-DECLARED-00587,587,firebird,project/src/parsers/compatibility/firebird,firebird.isql.show,EXTERNAL_AUTHORITY,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyIsqlOperation:firebird.isql.show,ClassifyIsqlOperation,isql_operation;classifier=ClassifyIsqlOperation,isql_operation;classifier=ClassifyIsqlOperation,external_files_connectors_tools_or_provider_authority_require_trusted_engine_operator_boundary_fail_closed,FIREBIRD.ISQL.EMULATION_ROUTE,FIREBIRD.ISQL.EMULATION_ROUTE,fail_closed_external_authority,sblr.external.firebird.firebird_isql_show.7bae1808ed,no_local_or_provider_execution_without_trusted_engine_admission,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyIsqlOperation:firebird.isql.show,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,source_anchor_message_vector,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00110,FPR-P3-DECLARED-00588,588,firebird,project/src/parsers/compatibility/firebird,firebird.isql.extract,EXTERNAL_AUTHORITY,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyIsqlOperation:firebird.isql.extract,ClassifyIsqlOperation,isql_operation;classifier=ClassifyIsqlOperation,isql_operation;classifier=ClassifyIsqlOperation,external_files_connectors_tools_or_provider_authority_require_trusted_engine_operator_boundary_fail_closed,FIREBIRD.ISQL.EMULATION_ROUTE,FIREBIRD.ISQL.EMULATION_ROUTE,fail_closed_external_authority,sblr.external.firebird.firebird_isql_extract.afb4c49f37,no_local_or_provider_execution_without_trusted_engine_admission,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyIsqlOperation:firebird.isql.extract,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,source_anchor_message_vector,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00111,FPR-P3-DECLARED-00589,589,firebird,project/src/parsers/compatibility/firebird,firebird.isql.input,EXTERNAL_AUTHORITY,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyIsqlOperation:firebird.isql.input,ClassifyIsqlOperation,isql_operation;classifier=ClassifyIsqlOperation,isql_operation;classifier=ClassifyIsqlOperation,external_files_connectors_tools_or_provider_authority_require_trusted_engine_operator_boundary_fail_closed,FIREBIRD.ISQL.EMULATION_ROUTE,FIREBIRD.ISQL.EMULATION_ROUTE,fail_closed_external_authority,sblr.external.firebird.firebird_isql_input.831ef4f26b,no_local_or_provider_execution_without_trusted_engine_admission,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyIsqlOperation:firebird.isql.input,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,source_anchor_message_vector,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00112,FPR-P3-DECLARED-00590,590,firebird,project/src/parsers/compatibility/firebird,firebird.isql.output,EXTERNAL_AUTHORITY,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyIsqlOperation:firebird.isql.output,ClassifyIsqlOperation,isql_operation;classifier=ClassifyIsqlOperation,isql_operation;classifier=ClassifyIsqlOperation,external_files_connectors_tools_or_provider_authority_require_trusted_engine_operator_boundary_fail_closed,FIREBIRD.ISQL.EMULATION_ROUTE,FIREBIRD.ISQL.EMULATION_ROUTE,fail_closed_external_authority,sblr.external.firebird.firebird_isql_output.fada38e00c,no_local_or_provider_execution_without_trusted_engine_admission,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyIsqlOperation:firebird.isql.output,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,source_anchor_message_vector,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00113,FPR-P3-DECLARED-00591,591,firebird,project/src/parsers/compatibility/firebird,firebird.isql.help,EXTERNAL_AUTHORITY,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyIsqlOperation:firebird.isql.help,ClassifyIsqlOperation,isql_operation;classifier=ClassifyIsqlOperation,isql_operation;classifier=ClassifyIsqlOperation,external_files_connectors_tools_or_provider_authority_require_trusted_engine_operator_boundary_fail_closed,FIREBIRD.ISQL.EMULATION_ROUTE,FIREBIRD.ISQL.EMULATION_ROUTE,fail_closed_external_authority,sblr.external.firebird.firebird_isql_help.e26c7a4dc4,no_local_or_provider_execution_without_trusted_engine_admission,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyIsqlOperation:firebird.isql.help,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,source_anchor_message_vector,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00114,FPR-P3-DECLARED-00592,592,firebird,project/src/parsers/compatibility/firebird,firebird.isql.exit,EXTERNAL_AUTHORITY,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyIsqlOperation:firebird.isql.exit,ClassifyIsqlOperation,isql_operation;classifier=ClassifyIsqlOperation,isql_operation;classifier=ClassifyIsqlOperation,external_files_connectors_tools_or_provider_authority_require_trusted_engine_operator_boundary_fail_closed,FIREBIRD.ISQL.EMULATION_ROUTE,FIREBIRD.ISQL.EMULATION_ROUTE,fail_closed_external_authority,sblr.external.firebird.firebird_isql_exit.f25d663c96,no_local_or_provider_execution_without_trusted_engine_admission,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyIsqlOperation:firebird.isql.exit,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,source_anchor_message_vector,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00115,FPR-P3-DECLARED-00593,593,firebird,project/src/parsers/compatibility/firebird,firebird.isql.frontend_utility,EXTERNAL_AUTHORITY,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyIsqlOperation:firebird.isql.frontend_utility,ClassifyIsqlOperation,isql_operation;classifier=ClassifyIsqlOperation,isql_operation;classifier=ClassifyIsqlOperation,external_files_connectors_tools_or_provider_authority_require_trusted_engine_operator_boundary_fail_closed,FIREBIRD.ISQL.EMULATION_ROUTE,FIREBIRD.ISQL.EMULATION_ROUTE,fail_closed_external_authority,sblr.external.firebird.firebird_isql_frontend_utility.28452907ec,no_local_or_provider_execution_without_trusted_engine_admission,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyIsqlOperation:firebird.isql.frontend_utility,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,source_anchor_message_vector,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00116,FPR-P3-DECLARED-00633,633,firebird,project/src/parsers/compatibility/firebird,firebird.catalog_overlay.read_only_violation,ARCHITECTURE_REFUSAL,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ParseStatement:firebird.catalog_overlay.read_only_violation,ParseStatement,parse_statement_terminal_family,parse_statement_terminal_family,compatibility_surface_conflicts_with_parser_or_single_node_engine_authority_exact_fail_closed,FIREBIRD.CATALOG_OVERLAY.READ_ONLY,FIREBIRD.CATALOG_OVERLAY.READ_ONLY,exact_fail_closed_refusal,sblr.refusal.firebird.firebird_catalog_overlay_read_only_violation.d8229cc4fc,no_provider_or_compatibility_execution_for_exact_refusal,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ParseStatement:firebird.catalog_overlay.read_only_violation,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,source_anchor_message_vector,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
