declared_row_id,declared_row_ordinal,parser_package,declared_surface,classification,source_search_key,current_route,final_route,final_sblr,runtime_disposition,runtime_evidence_policy,refusal_policy,parser_authority_policy,compatibility_authority_policy,mga_authority_policy,source_guard,joined_remap_id,proof_gate,status,notes
FPR-P3-DECLARED-00022,22,project/src/parsers/compatibility/apache_ignite,apache_ignite.dml.delete,PARSER_REMAP_ONLY,project/src/parsers/compatibility/apache_ignite/apache_ignite_dialect.cpp#kPatterns:apache_ignite.dml.delete,kAdmittedSblr;match=DELETE;mapping=apache_ignite.dml.delete;sblr=SBLR_COMPAT_APACHE_IGNITE_DELETE;engine_api=EngineDmlDelete;diagnostic=none,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.compatibility_specific_noncluster_control.apache_ignite.apache_ignite_dml_delete.6fb30ef9dd,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00016,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-00023,23,project/src/parsers/compatibility/apache_ignite,apache_ignite.query.select,PARSER_REMAP_ONLY,project/src/parsers/compatibility/apache_ignite/apache_ignite_dialect.cpp#kPatterns:apache_ignite.query.select,kAdmittedSblr;match=SELECT;mapping=apache_ignite.query.select;sblr=SBLR_COMPAT_APACHE_IGNITE_SELECT;engine_api=EngineQuerySelect;diagnostic=none,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.compatibility_specific_noncluster_control.apache_ignite.apache_ignite_query_select.a8cf129e55,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00017,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-00024,24,project/src/parsers/compatibility/apache_ignite,apache_ignite.query.with,PARSER_REMAP_ONLY,project/src/parsers/compatibility/apache_ignite/apache_ignite_dialect.cpp#kPatterns:apache_ignite.query.with,kAdmittedSblr;match=WITH;mapping=apache_ignite.query.with;sblr=SBLR_COMPAT_APACHE_IGNITE_SELECT;engine_api=EngineQuerySelect;diagnostic=none,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.compatibility_specific_noncluster_control.apache_ignite.apache_ignite_query_with.40962a3c6e,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00018,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-00025,25,project/src/parsers/compatibility/apache_ignite,apache_ignite.optimizer.explain,PARSER_REMAP_ONLY,project/src/parsers/compatibility/apache_ignite/apache_ignite_dialect.cpp#kPatterns:apache_ignite.optimizer.explain,kCatalogProjection;match=EXPLAIN;mapping=apache_ignite.optimizer.explain;sblr=SBLR_COMPAT_APACHE_IGNITE_EXPLAIN;engine_api=EngineExplainPlan;diagnostic=none,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.observability_metrics_tracing_events.apache_ignite.apache_ignite_optimizer_explain.6431373950,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00019,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-00026,26,project/src/parsers/compatibility/apache_ignite,apache_ignite.catalog.show,PARSER_REMAP_ONLY,project/src/parsers/compatibility/apache_ignite/apache_ignite_dialect.cpp#kPatterns:apache_ignite.catalog.show,kCatalogProjection;match=SHOW;mapping=apache_ignite.catalog.show;sblr=SBLR_COMPAT_APACHE_IGNITE_CATALOG_PROJECT;engine_api=EngineCatalogProjection;diagnostic=none,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.observability_metrics_tracing_events.apache_ignite.apache_ignite_catalog_show.31b6f537a0,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00020,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-00027,27,project/src/parsers/compatibility/apache_ignite,apache_ignite.security.create_user,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/apache_ignite/apache_ignite_dialect.cpp#kPatterns:apache_ignite.security.create_user,kParserSupportUdr;match=CREATE USER;mapping=apache_ignite.udr.security.create_user;sblr=SBLR_COMPAT_APACHE_IGNITE_SECURITY_ROUTE;engine_api=ParserSupportSecurityRoute;diagnostic=APACHE_IGNITE.EMULATION.SECURITY_ROUTE,mapped_to_engine_owned_sblr_execution_proof,sblr.noncluster.security_auth_policy_and_materialized_au.apache_ignite.apache_ignite_security_create_user.ed40237ab4,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00021,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-00028,28,project/src/parsers/compatibility/apache_ignite,apache_ignite.security.grant,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/apache_ignite/apache_ignite_dialect.cpp#kPatterns:apache_ignite.security.grant,kParserSupportUdr;match=GRANT;mapping=apache_ignite.udr.security.grant;sblr=SBLR_COMPAT_APACHE_IGNITE_SECURITY_ROUTE;engine_api=ParserSupportSecurityRoute;diagnostic=APACHE_IGNITE.EMULATION.SECURITY_ROUTE,mapped_to_engine_owned_sblr_execution_proof,sblr.noncluster.security_auth_policy_and_materialized_au.apache_ignite.apache_ignite_security_grant.af9f5823f3,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00022,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-00029,29,project/src/parsers/compatibility/apache_ignite,apache_ignite.security.revoke,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/apache_ignite/apache_ignite_dialect.cpp#kPatterns:apache_ignite.security.revoke,kParserSupportUdr;match=REVOKE;mapping=apache_ignite.udr.security.revoke;sblr=SBLR_COMPAT_APACHE_IGNITE_SECURITY_ROUTE;engine_api=ParserSupportSecurityRoute;diagnostic=APACHE_IGNITE.EMULATION.SECURITY_ROUTE,mapped_to_engine_owned_sblr_execution_proof,sblr.noncluster.security_auth_policy_and_materialized_au.apache_ignite.apache_ignite_security_revoke.f6ea0ff613,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00023,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-00030,30,project/src/parsers/compatibility/apache_ignite,apache_ignite.session.streaming,PARSER_REMAP_ONLY,project/src/parsers/compatibility/apache_ignite/apache_ignite_dialect.cpp#kPatterns:apache_ignite.session.streaming,kAdmittedSblr;match=SET STREAMING;mapping=apache_ignite.session.streaming;sblr=SBLR_COMPAT_APACHE_IGNITE_SET;engine_api=EngineSessionSet;diagnostic=none,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.compatibility_specific_noncluster_control.apache_ignite.apache_ignite_session_streaming.220b970694,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00024,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-00031,31,project/src/parsers/compatibility/apache_ignite,apache_ignite.session.set,PARSER_REMAP_ONLY,project/src/parsers/compatibility/apache_ignite/apache_ignite_dialect.cpp#kPatterns:apache_ignite.session.set,kAdmittedSblr;match=SET;mapping=apache_ignite.session.set;sblr=SBLR_COMPAT_APACHE_IGNITE_SET;engine_api=EngineSessionSet;diagnostic=none,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.compatibility_specific_noncluster_control.apache_ignite.apache_ignite_session_set.29c5826893,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00025,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-00032,32,project/src/parsers/compatibility/apache_ignite,apache_ignite.transaction.commit,PARSER_REMAP_ONLY,project/src/parsers/compatibility/apache_ignite/apache_ignite_dialect.cpp#kPatterns:apache_ignite.transaction.commit,kAdmittedSblr;match=COMMIT;mapping=apache_ignite.transaction.commit;sblr=SBLR_TRANSACTION_COMMIT;engine_api=EngineCommitTransaction;diagnostic=none,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.compatibility_specific_noncluster_control.apache_ignite.apache_ignite_transaction_commit.eceda7ff63,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00026,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-00033,33,project/src/parsers/compatibility/apache_ignite,apache_ignite.transaction.rollback,PARSER_REMAP_ONLY,project/src/parsers/compatibility/apache_ignite/apache_ignite_dialect.cpp#kPatterns:apache_ignite.transaction.rollback,kAdmittedSblr;match=ROLLBACK;mapping=apache_ignite.transaction.rollback;sblr=SBLR_TRANSACTION_ROLLBACK;engine_api=EngineRollbackTransaction;diagnostic=none,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.compatibility_specific_noncluster_control.apache_ignite.apache_ignite_transaction_rollback.ca60186f6b,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00027,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-00034,34,project/src/parsers/compatibility/apache_ignite,datatype_surface:numeric,DOCUMENTATION_ONLY,project/src/parsers/compatibility/apache_ignite/apache_ignite_dialect.cpp#kDatatypeSurfaces:numeric,descriptor;surface=TINYINT;SMALLINT;INT;BIGINT;DECIMAL;FLOAT;DOUBLE,evidence_only_not_executable_route,documentation_only_not_executable,documentation_evidence_only,documentation_or_surface_catalog_evidence_only,not_runtime_route;not_execution_claim,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,documentation_only_declared_surface,parser_remap_ast_boundast_envelope_gate,p3_documentation_only_preserved,documentation-only row is audit evidence and not executable parser behavior
FPR-P3-DECLARED-00035,35,project/src/parsers/compatibility/apache_ignite,datatype_surface:text,DOCUMENTATION_ONLY,project/src/parsers/compatibility/apache_ignite/apache_ignite_dialect.cpp#kDatatypeSurfaces:text,descriptor;surface=CHAR;VARCHAR;UUID,evidence_only_not_executable_route,documentation_only_not_executable,documentation_evidence_only,documentation_or_surface_catalog_evidence_only,not_runtime_route;not_execution_claim,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,documentation_only_declared_surface,parser_remap_ast_boundast_envelope_gate,p3_documentation_only_preserved,documentation-only row is audit evidence and not executable parser behavior
